work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Data Engineer,176000,USD,176000,DE,0,DE,M
2025,SE,FT,Data Engineer,77500,USD,77500,DE,0,DE,M
2025,EN,FT,Data Engineer,55000,EUR,57894,DE,0,DE,M
2025,EN,FT,Data Engineer,50000,EUR,52631,DE,0,DE,M
2025,MI,FT,Data Scientist,225000,USD,225000,DE,0,DE,M
2025,MI,FT,Data Scientist,99000,USD,99000,DE,0,DE,M
2025,SE,FT,Data Analyst,225000,USD,225000,DE,0,DE,M
2025,SE,FT,Data Analyst,99000,USD,99000,DE,0,DE,M
2025,SE,FT,Systems Engineer,198000,USD,198000,DE,0,DE,M
2025,SE,FT,Systems Engineer,86800,USD,86800,DE,0,DE,M
2025,MI,FT,Product Owner,53805,EUR,56636,AT,0,AT,M
2025,MI,FT,Product Owner,53805,EUR,56636,AT,0,AT,M
2025,EN,FT,Product Owner,53802,EUR,56633,AT,0,AT,M
2025,EN,FT,Product Owner,53802,EUR,56633,AT,0,AT,M
2025,MI,FT,Data Engineer,138000,USD,138000,DE,0,DE,M
2025,MI,FT,Data Engineer,102000,USD,102000,DE,0,DE,M
2025,SE,FT,Data Management Lead,170600,USD,170600,DE,0,DE,M
2025,SE,FT,Data Management Lead,81200,USD,81200,DE,0,DE,M
2025,SE,FT,Developer,60000,EUR,63157,AT,0,AT,M
2025,SE,FT,Developer,60000,EUR,63157,AT,0,AT,M
2025,MI,FT,Analyst,198000,USD,198000,DE,0,DE,M
2025,MI,FT,Analyst,86800,USD,86800,DE,0,DE,M
2025,SE,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,SE,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,SE,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,SE,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,EN,PT,Data Analyst,36000,EUR,37894,DE,0,DE,M
2025,EN,PT,Data Analyst,36000,EUR,37894,DE,0,DE,M
2025,MI,FT,Data Engineer,102000,CHF,115909,CH,0,CH,M
2025,MI,FT,Data Engineer,83000,CHF,94318,CH,0,CH,M
2025,MI,FT,Analyst,96290,CHF,109420,CH,0,CH,M
2025,MI,FT,Analyst,96290,CHF,109420,CH,0,CH,M
2025,SE,FT,Engineer,206800,USD,206800,DE,0,DE,M
2025,SE,FT,Engineer,98500,USD,98500,DE,0,DE,M
2025,SE,FT,Data Scientist,34932,EUR,36770,AT,0,AT,M
2025,SE,FT,Data Scientist,34932,EUR,36770,AT,0,AT,M
2025,SE,FT,Data Engineer,153000,EUR,161052,DE,0,DE,M
2025,SE,FT,Data Engineer,112000,EUR,117894,DE,0,DE,M
2025,MI,FT,Engineering Manager,110000,EUR,115789,DE,100,DE,M
2025,MI,FT,Engineering Manager,100000,EUR,105263,DE,100,DE,M
2025,MI,FT,Content Writer,60000,EUR,63157,DE,100,DE,M
2025,MI,FT,Content Writer,42000,EUR,44210,DE,100,DE,M
2025,MI,FT,Statistician,40000,EUR,42105,AT,0,AT,M
2025,MI,FT,Statistician,40000,EUR,42105,AT,0,AT,M
2025,SE,FT,Manager,60000,EUR,63157,DE,0,DE,M
2025,SE,FT,Manager,50000,EUR,52631,DE,0,DE,M
2025,MI,FT,Product Manager,150000,CHF,170454,CH,0,CH,M
2025,MI,FT,Product Manager,100000,CHF,113636,CH,0,CH,M
2025,EN,CT,AI Engineer,30000,USD,30000,DE,50,DE,L
2025,SE,FT,Data Scientist,200000,EUR,210526,DE,0,DE,M
2025,SE,FT,Data Scientist,80000,EUR,84210,DE,0,DE,M
2025,MI,FT,Data Architect,63552,EUR,66896,AT,0,AT,M
2025,MI,FT,Data Architect,63552,EUR,66896,AT,0,AT,M
2025,MI,FT,Systems Engineer,135000,USD,135000,DE,0,DE,M
2025,MI,FT,Systems Engineer,94269,USD,94269,DE,0,DE,M
2025,SE,FT,Systems Engineer,225000,USD,225000,DE,0,DE,M
2025,SE,FT,Systems Engineer,156975,USD,156975,DE,0,DE,M
2025,MI,FT,Data Analyst,75000,EUR,78947,DE,0,DE,M
2025,MI,FT,Data Analyst,55000,EUR,57894,DE,0,DE,M
2025,MI,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,MI,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,MI,FT,Engineer,153000,EUR,161052,DE,0,DE,M
2025,MI,FT,Engineer,112000,EUR,117894,DE,0,DE,M
2025,MI,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,MI,FT,Manager,33336,EUR,35090,AT,0,AT,M
2025,MI,FT,Data Management Officer,42019,GBP,53188,DE,0,DE,M
2025,MI,FT,Data Management Officer,34140,GBP,43215,DE,0,DE,M
2025,MI,FT,Research Scientist,160000,EUR,168421,DE,0,DE,M
2025,MI,FT,Research Scientist,70000,EUR,73684,DE,0,DE,M
2025,MI,FT,Data Engineer,158000,CHF,179545,CH,0,CH,M
2025,MI,FT,Data Engineer,106000,CHF,120454,CH,0,CH,M
2025,SE,FT,Data Architect,60000,EUR,63157,AT,0,AT,M
2025,SE,FT,Data Architect,60000,EUR,63157,AT,0,AT,M
2025,SE,FT,Data Engineer,55177,EUR,58081,AT,0,AT,M
2025,SE,FT,Data Engineer,55177,EUR,58081,AT,0,AT,M
2025,EN,FT,Data Analyst,105000,EUR,110526,DE,0,DE,M
2025,EN,FT,Data Analyst,85000,EUR,89473,DE,0,DE,M
2025,SE,FT,Engineer,160000,USD,160000,DE,100,DE,M
2025,SE,FT,Engineer,120000,USD,120000,DE,100,DE,M
2025,SE,FT,Full Stack Developer,110000,EUR,115789,DE,0,DE,M
2025,SE,FT,Full Stack Developer,80000,EUR,84210,DE,0,DE,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,MI,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,SE,FT,Analytics Engineer,60000,EUR,63157,AT,0,AT,M
2025,SE,FT,Analytics Engineer,60000,EUR,63157,AT,0,AT,M
2025,MI,FT,Data Engineer,61000,EUR,64210,AT,0,AT,M
2025,MI,FT,Data Engineer,61000,EUR,64210,AT,0,AT,M
2024,SE,PT,DevOps Engineer,66000,EUR,73333,DE,100,DE,M
2025,SE,FT,Data Scientist,180000,EUR,189473,DE,100,DE,M
2025,SE,FT,Data Scientist,110000,EUR,115789,DE,100,DE,M
2025,MI,FT,Manager,41988,EUR,44197,AT,0,AT,M
2025,MI,FT,Manager,41988,EUR,44197,AT,0,AT,M
2025,MI,FT,Developer,45600,EUR,48000,AT,0,AT,M
2025,MI,FT,Developer,45600,EUR,48000,AT,0,AT,M
2025,SE,FT,Data Engineer,58344,EUR,61414,AT,0,AT,M
2025,SE,FT,Data Engineer,45300,EUR,47684,AT,0,AT,M
2025,MI,FT,Data Scientist,29652,EUR,31212,AT,0,AT,M
2025,MI,FT,Data Scientist,29652,EUR,31212,AT,0,AT,M
2025,SE,FT,Data Analyst,85000,EUR,89473,DE,0,DE,M
2025,SE,FT,Data Analyst,75000,EUR,78947,DE,0,DE,M
2025,SE,FT,Data Management,52000,EUR,54736,DE,0,DE,M
2025,SE,FT,Data Management,46000,EUR,48421,DE,0,DE,M
2025,EN,FT,Data Scientist,51432,EUR,54138,AT,0,AT,M
2025,EN,FT,Data Scientist,38580,EUR,40610,AT,0,AT,M
2025,EN,FT,AI Engineer,51432,EUR,54138,AT,0,AT,M
2025,EN,FT,AI Engineer,38580,EUR,40610,AT,0,AT,M
2025,EN,FT,Engineer,51432,EUR,54138,AT,0,AT,M
2025,EN,FT,Engineer,38580,EUR,40610,AT,0,AT,M
2025,SE,FT,Platform Engineer,58344,EUR,61414,AT,0,AT,M
2025,SE,FT,Platform Engineer,45300,EUR,47684,AT,0,AT,M
2025,MI,FT,Manager,27636,EUR,29090,AT,0,AT,M
2025,MI,FT,Manager,27636,EUR,29090,AT,0,AT,M
2025,SE,FT,Machine Learning Engineer,180000,EUR,189473,DE,100,DE,M
2025,SE,FT,Machine Learning Engineer,110000,EUR,115789,DE,100,DE,M
2025,SE,FT,IT Enterprise Data Architect,250000,CHF,284090,CH,50,CH,L
2025,SE,FT,Consultant,39408,EUR,41482,AT,0,AT,M
2025,SE,FT,Consultant,39408,EUR,41482,AT,0,AT,M
2025,MI,FT,Data Engineer,115000,USD,115000,DE,0,DE,M
2025,MI,FT,Data Engineer,91811,USD,91811,DE,0,DE,M
2025,MI,FT,Manager,41988,EUR,44197,AT,0,AT,M
2025,MI,FT,Manager,41988,EUR,44197,AT,0,AT,M
2025,MI,FT,Data Scientist,70000,EUR,73684,AT,0,AT,M
2025,MI,FT,Data Scientist,70000,EUR,73684,AT,0,AT,M
2025,MI,FT,Data Engineer,138000,USD,138000,DE,0,DE,M
2025,MI,FT,Data Engineer,102000,USD,102000,DE,0,DE,M
2025,MI,FT,Data Scientist,138000,USD,138000,DE,0,DE,M
2025,MI,FT,Data Scientist,102000,USD,102000,DE,0,DE,M
2025,MI,FT,Associate,65000,EUR,68421,DE,0,DE,M
2025,MI,FT,Associate,50000,EUR,52631,DE,0,DE,M
2025,SE,FT,Data Quality Lead,69338,GBP,87769,DE,0,DE,M
2025,SE,FT,Data Quality Lead,56532,GBP,71559,DE,0,DE,M
2025,SE,FT,Data Scientist,58344,EUR,61414,AT,0,AT,M
2025,SE,FT,Data Scientist,45300,EUR,47684,AT,0,AT,M
2025,MI,FT,Engineer,102000,USD,102000,DE,0,DE,M
2025,MI,FT,Engineer,66000,USD,66000,DE,0,DE,M
2025,MI,FT,Software Engineer,140000,EUR,147368,DE,0,DE,M
2025,MI,FT,Software Engineer,90000,EUR,94736,DE,0,DE,M
2025,EN,FT,Software Developer,65000,EUR,68421,DE,100,DE,M
2025,EN,FT,Software Developer,40000,EUR,42105,DE,100,DE,M
2025,SE,FT,AI Engineer,110000,EUR,115789,DE,0,DE,M
2025,SE,FT,AI Engineer,90000,EUR,94736,DE,0,DE,M
2025,SE,FT,Data Engineer,90000,EUR,94736,DE,0,DE,M
2025,SE,FT,Data Engineer,80000,EUR,84210,DE,0,DE,M
2025,SE,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,SE,FT,Data Engineer,46116,EUR,48543,AT,0,AT,M
2025,SE,FT,Quantitative Researcher,250000,USD,250000,CH,0,CH,M
2025,SE,FT,Quantitative Researcher,125000,USD,125000,CH,0,CH,M
2025,EX,FT,AI Engineer,110000,EUR,115789,DE,0,DE,M
2025,EX,FT,AI Engineer,90000,EUR,94736,DE,0,DE,M
2025,SE,FT,Data Governance,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Governance,51240,EUR,53936,AT,0,AT,M
2025,EN,FT,Data Analyst,105000,EUR,110526,DE,0,DE,M
2025,EN,FT,Data Analyst,85000,EUR,89473,DE,0,DE,M
2025,SE,FT,Data Architect,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Architect,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Solution Architect,117600,EUR,123789,DE,0,DE,M
2025,SE,FT,Solution Architect,78400,EUR,82526,DE,0,DE,M
2025,SE,FT,Computer Vision Engineer,70000,EUR,73684,AT,0,AT,M
2025,SE,FT,Computer Vision Engineer,70000,EUR,73684,AT,0,AT,M
2025,EN,FT,Insight Analyst,62000,EUR,65263,AT,0,AT,M
2025,EN,FT,Insight Analyst,62000,EUR,65263,AT,0,AT,M
2025,SE,FT,Data Scientist,68000,EUR,71578,AT,0,AT,M
2025,SE,FT,Data Scientist,68000,EUR,71578,AT,0,AT,M
2025,MI,FT,Data Scientist,30804,EUR,32425,AT,0,AT,M
2025,MI,FT,Data Scientist,30804,EUR,32425,AT,0,AT,M
2025,MI,FT,Data Architect,34992,EUR,36833,AT,0,AT,M
2025,MI,FT,Data Architect,34992,EUR,36833,AT,0,AT,M
2025,SE,FT,Data Scientist,55176,EUR,58080,AT,0,AT,M
2025,SE,FT,Data Scientist,55176,EUR,58080,AT,0,AT,M
2025,MI,FT,AI Data Scientist,90000,EUR,94736,DE,100,DE,L
2025,MI,FT,Data Engineer,46016,EUR,48437,AT,0,AT,M
2025,MI,FT,Data Engineer,46016,EUR,48437,AT,0,AT,M
2025,SE,FT,Data Scientist,75000,EUR,78947,DE,0,DE,M
2025,SE,FT,Data Scientist,40000,EUR,42105,DE,0,DE,M
2025,SE,FT,Data Governance,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Governance,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Architect,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Architect,51240,EUR,53936,AT,0,AT,M
2025,SE,FT,Data Engineer,176000,USD,176000,DE,0,DE,M
2025,SE,FT,Data Engineer,77500,USD,77500,DE,0,DE,M
2025,SE,FT,Machine Learning Engineer,180000,EUR,189473,DE,100,DE,M
2025,SE,FT,Machine Learning Engineer,110000,EUR,115789,DE,100,DE,M
2025,MI,FT,Engineer,65000,EUR,68421,AT,0,AT,M
2025,MI,FT,Engineer,65000,EUR,68421,AT,0,AT,M
2025,EN,FT,Data Engineer,55308,EUR,58218,AT,0,AT,M
2025,EN,FT,Data Engineer,55308,EUR,58218,AT,0,AT,M
2025,EN,FT,Data Analyst,33600,EUR,35368,AT,0,AT,M
2025,EN,FT,Data Analyst,31200,EUR,32842,AT,0,AT,M
2025,EN,FT,Data Engineer,46000,EUR,48421,AT,0,AT,M
2025,EN,FT,Data Engineer,44500,EUR,46842,AT,0,AT,M
2025,SE,FT,Data Engineer,57500,EUR,60526,DE,0,DE,M
2025,SE,FT,Data Engineer,55000,EUR,57894,DE,0,DE,M
2025,SE,FT,Data Engineer,57500,EUR,60526,AT,0,AT,M
2025,SE,FT,Data Engineer,55000,EUR,57894,AT,0,AT,M
2025,MI,FT,Data Scientist,29652,EUR,31212,AT,0,AT,M
2025,MI,FT,Data Scientist,29652,EUR,31212,AT,0,AT,M
2025,MI,FT,Engineer,167000,EUR,175789,DE,0,DE,M
2025,MI,FT,Engineer,77000,EUR,81052,DE,0,DE,M
2025,MI,FT,Data Scientist,45906,EUR,48322,AT,0,AT,M
2025,MI,FT,Data Scientist,45906,EUR,48322,AT,0,AT,M
2025,MI,FT,Software Engineer,150000,CHF,170454,CH,0,CH,M
2025,MI,FT,Software Engineer,110000,CHF,125000,CH,0,CH,M
2025,MI,FT,Data Manager,44860,EUR,47221,AT,0,AT,M
2025,MI,FT,Data Manager,44860,EUR,47221,AT,0,AT,M
2025,SE,FT,AI Engineer,108500,EUR,114210,DE,0,DE,M
2025,SE,FT,AI Engineer,89400,EUR,94105,DE,0,DE,M
2025,EN,FT,Data Analyst,45811,EUR,48222,AT,0,AT,M
2025,EN,FT,Data Analyst,45811,EUR,48222,AT,0,AT,M
2025,EN,FT,Data Analyst,32000,EUR,33684,AT,100,AT,M
2025,EN,FT,Data Analyst,30000,EUR,31578,AT,100,AT,M
2025,EN,FT,Software Engineer,202000,USD,202000,CH,0,CH,M
2025,EN,FT,Software Engineer,141000,USD,141000,CH,0,CH,M
2025,EN,PT,Data Analyst,21600,EUR,22736,DE,0,DE,M
2025,EN,PT,Data Analyst,19620,EUR,20652,DE,0,DE,M
2025,MI,FT,Data Scientist,54000,EUR,56842,AT,0,AT,M
2025,MI,FT,Data Scientist,54000,EUR,56842,AT,0,AT,M
2025,SE,FT,Data Engineer,73000,EUR,76842,DE,0,DE,M
2025,SE,FT,Data Engineer,68000,EUR,71578,DE,0,DE,M
2025,SE,FT,Data Scientist,32292,EUR,33991,AT,0,AT,M
2025,SE,FT,Data Scientist,32292,EUR,33991,AT,0,AT,M
2025,EN,FT,Data Engineer,53000,EUR,55789,AT,0,AT,M
2025,EN,FT,Data Engineer,48000,EUR,50526,AT,0,AT,M
2025,SE,FT,Data Engineer,105900,EUR,111473,DE,0,DE,M
2025,SE,FT,Data Engineer,87200,EUR,91789,DE,0,DE,M
2025,EN,FT,Data Specialist,40740,EUR,42884,AT,0,AT,M
2025,EN,FT,Data Specialist,40740,EUR,42884,AT,0,AT,M
2025,SE,FT,Data Analysis,65000,EUR,68421,DE,0,DE,M
2025,SE,FT,Data Analysis,60000,EUR,63157,DE,0,DE,M
2025,SE,FT,Engineer,70000,EUR,73684,DE,0,DE,M
2025,SE,FT,Engineer,60000,EUR,63157,DE,0,DE,M
2025,SE,FT,Technical Architect,100000,EUR,105263,DE,0,DE,M
2025,SE,FT,Technical Architect,100000,EUR,105263,DE,0,DE,M
2025,SE,FT,Engineer,65000,EUR,68421,DE,0,DE,M
2025,SE,FT,Engineer,60000,EUR,63157,DE,0,DE,M
2025,EN,FT,Trainee,74000,EUR,77894,DE,0,DE,M
2025,EN,FT,Trainee,68000,EUR,71578,DE,0,DE,M
2025,EN,FT,Software Engineer,60000,EUR,63157,DE,0,DE,M
2025,EN,FT,Software Engineer,50000,EUR,52631,DE,0,DE,M
2025,SE,FT,Data Manager,158000,USD,158000,DE,0,DE,M
2025,SE,FT,Data Manager,69300,USD,69300,DE,0,DE,M
2025,MI,FT,Data Scientist,176000,USD,176000,DE,0,DE,M
2025,MI,FT,Data Scientist,77500,USD,77500,DE,0,DE,M
2025,SE,FT,Tech Lead,225000,USD,225000,DE,0,DE,M
2025,SE,FT,Tech Lead,99000,USD,99000,DE,0,DE,M
2025,MI,FT,Data Engineer,75000,GBP,94936,DE,0,DE,M
2025,MI,FT,Data Engineer,55000,GBP,69620,DE,0,DE,M
2025,MI,FT,BI & Data Analyst,66000,EUR,69473,DE,100,DE,M
2025,EN,FT,Risk Analyst,100000,USD,100000,NG,100,DE,L
2025,SE,FT,Data Analyst,70000,EUR,73684,DE,0,DE,M
2025,SE,FT,Data Analyst,65000,EUR,68421,DE,0,DE,M
2025,MI,FT,Power BI,62000,EUR,65263,DE,0,DE,M
2025,MI,FT,Power BI,52000,EUR,54736,DE,0,DE,M
2025,SE,FT,Data Architect,29352,EUR,30896,AT,0,AT,M
2025,SE,FT,Data Architect,29352,EUR,30896,AT,0,AT,M
2025,EN,FT,Data Engineer,35820,EUR,37705,AT,0,AT,M
2025,EN,FT,Data Engineer,35820,EUR,37705,AT,0,AT,M
2025,MI,FT,Manager,60000,EUR,63157,AT,0,AT,M
2025,MI,FT,Manager,60000,EUR,63157,AT,0,AT,M
2025,SE,FT,Analytics Engineer,52040,GBP,65873,DE,0,DE,M
2025,SE,FT,Analytics Engineer,41861,GBP,52988,DE,0,DE,M
2025,EN,FT,Analyst,44400,EUR,46736,AT,0,AT,M
